url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,207,106
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,56,34
/PetervanLunteren/AddaxAI/releases,39,15
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,27,16
/PetervanLunteren/AddaxAI/issues,25,16
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,23,14
/PetervanLunteren/AddaxAI/tree/main/install_files/windows,20,11
/PetervanLunteren/AddaxAI/tree/main,18,12
/PetervanLunteren/AddaxAI/blob/main/README.md,16,8
/PetervanLunteren/AddaxAI/tree/main/model_info,16,7
