url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,141,84
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,99,67
/PetervanLunteren/AddaxAI/tree/main,63,13
/PetervanLunteren/AddaxAI/releases,47,28
/PetervanLunteren/AddaxAI/tree/main/install_files,35,14
/PetervanLunteren/AddaxAI/tree/main/install_files/windows,29,11
/PetervanLunteren/AddaxAI/tree/main/classification_utils,26,10
/PetervanLunteren/AddaxAI/issues,25,20
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,25,18
/PetervanLunteren/AddaxAI/issues/92,23,3
