referrer,views_total,views_unique
Google,52,27
addaxdatascience.com,36,18
github.com,25,13
forum.addaxai.com,20,9
statics.teams.cdn.office.net,6,2
jules.google.com,5,1
ya.ru,3,2
Bing,2,2
pub.towardsai.net,2,2
com.google.android.gm,2,1
