url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,120,65
/PetervanLunteren/AddaxAI/actions,43,2
/PetervanLunteren/addaxai,38,1
/PetervanLunteren/AddaxAI/releases,31,12
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,28,19
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,25,9
/PetervanLunteren/AddaxAI/issues,23,14
/PetervanLunteren/AddaxAI/tree/main,17,5
/PetervanLunteren/AddaxAI/tree/taxonomic-fallback/classification_utils/model_types,17,1
/PetervanLunteren/AddaxAI/commits/main,15,2
