referrer,views_total,views_unique
Google,182,51
github.com,83,15
Bing,36,5
addaxdatascience.com,21,10
statics.teams.cdn.office.net,9,3
wildlabs.net,8,2
towardsai.net,7,2
forum.addaxai.com,5,4
opensustain.tech,4,1
search.brave.com,3,2
