referrer,views_total,views_unique
github.com,186,26
Google,74,31
addaxdatascience.com,40,16
web.telegram.org,14,5
yandex.ru,14,2
Bing,13,6
towardsai.net,5,2
mail.google.com,5,1
wildlabs.net,3,3
pub.towardsai.net,3,2
