referrer,views_total,views_unique
Google,59,31
addaxdatascience.com,29,16
github.com,24,10
forum.addaxai.com,24,10
Bing,15,3
statics.teams.cdn.office.net,6,2
jules.google.com,5,1
ya.ru,3,2
com.google.android.gm,2,1
Baidu,2,1
