referrer,views_total,views_unique
github.com,138,24
Google,57,30
addaxdatascience.com,46,19
yandex.ru,16,4
Bing,15,8
web.telegram.org,11,2
theoj.org,7,1
mail.google.com,5,1
towardsai.net,4,1
wildlabs.net,2,2
