referrer,views_total,views_unique
github.com,126,19
Google,102,25
addaxdatascience.com,45,15
yandex.ru,8,1
Bing,5,3
com.google.android.gm,5,2
wildlabs.net,3,3
web.telegram.org,2,2
chatgpt.com,2,1
mail.google.com,1,1
