url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,122,62
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,52,37
/PetervanLunteren/AddaxAI/pulls,28,7
/PetervanLunteren/AddaxAI/issues,25,12
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,18,7
/PetervanLunteren/AddaxAI/tree/main/install_files,15,8
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,14,10
/PetervanLunteren/AddaxAI/issues/89,12,2
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,11,10
/PetervanLunteren/AddaxAI/tree/main,11,4
