url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,128,52
/PetervanLunteren/AddaxAI/actions,85,3
/PetervanLunteren/AddaxAI/tree/main,45,9
/PetervanLunteren/AddaxAI/blob/main/.github/workflows/build-macos-release.yml,36,3
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,35,6
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,31,22
/PetervanLunteren/AddaxAI/releases,25,15
/PetervanLunteren/addaxai,23,3
/PetervanLunteren/AddaxAI/actions/workflows/build-windows-release.yml,18,1
/PetervanLunteren/AddaxAI/blob/main/.github/workflows/build-windows-release.yml,16,1
