referrer,views_total,views_unique
Google,139,51
github.com,116,20
addaxdatascience.com,33,13
Bing,24,6
chatgpt.com,16,3
Yahoo,8,3
perplexity.ai,3,1
statics.teams.cdn.office.net,2,2
DuckDuckGo,2,1
healthycountryai.org,2,1
