referrer,views_total,views_unique
Google,93,31
addaxdatascience.com,64,15
github.com,52,13
DuckDuckGo,17,1
Bing,9,5
mail.google.com,6,1
wildlabs.net,2,2
com.google.android.gm,2,1
support.google.com,1,1
towardsai.net,1,1
