referrer,views_total,views_unique
Google,133,34
addaxdatascience.com,93,22
github.com,54,20
gemini.google.com,34,4
support.google.com,18,9
DuckDuckGo,17,1
yandex.ru,13,1
towardsai.net,7,2
wildlabs.net,6,6
Bing,3,3
