url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,128,77
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,105,58
/PetervanLunteren/AddaxAI/tree/main/model_info,29,11
/PetervanLunteren/AddaxAI/blob/main/markdown/quick-test.md,22,12
/PetervanLunteren/AddaxAI/issues,18,15
/PetervanLunteren/AddaxAI/releases,16,14
/PetervanLunteren/AddaxAI/issues/92,15,3
/PetervanLunteren/AddaxAI/tree/main,14,11
/PetervanLunteren/AddaxAI/pulls,14,10
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,13,12
