referrer,views_total,views_unique
github.com,96,11
Google,65,28
addaxdatascience.com,20,8
Bing,18,7
forum.addaxai.com,18,6
chatgpt.com,6,3
yandex.com.tr,6,1
wildlabs.net,3,2
softpedia.com,1,1
statics.teams.cdn.office.net,1,1
