referrer,views_total,views_unique
Google,120,40
addaxdatascience.com,51,15
github.com,40,14
chatgpt.com,20,5
Bing,12,7
Yahoo,8,3
search.brave.com,7,2
forum.addaxai.com,5,2
statics.teams.cdn.office.net,2,2
DuckDuckGo,2,1
