url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,104,60
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,47,32
/PetervanLunteren/AddaxAI/issues,31,16
/PetervanLunteren/AddaxAI/tree/main,30,13
/PetervanLunteren/AddaxAI/issues/80,30,1
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,22,14
/PetervanLunteren/AddaxAI/tree/main/model_info,22,14
/PetervanLunteren/AddaxAI/tree/main/classification_utils,18,12
/PetervanLunteren/AddaxAI/tree/main/install_files,17,11
/PetervanLunteren/AddaxAI/tree/main/install_files/windows,16,9
