url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,134,61
/PetervanLunteren/AddaxAI/actions,56,5
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,38,25
/PetervanLunteren/AddaxAI/tree/env-download-runtime,37,2
/PetervanLunteren/AddaxAI/tree/main,30,13
/PetervanLunteren/AddaxAI/blob/main/.github/workflows/build-macos-release.yml,26,4
/PetervanLunteren/AddaxAI/blob/env-download-runtime/AddaxAI_GUI.py,23,1
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,21,6
/PetervanLunteren/AddaxAI/blob/env-download-runtime/.github/workflows/build-windows-release.yml,21,2
/PetervanLunteren/AddaxAI/releases,16,10
