referrer,views_total,views_unique
github.com,109,12
Google,75,33
addaxdatascience.com,20,5
Bing,8,3
chatgpt.com,6,3
yandex.com.tr,6,1
forum.addaxai.com,4,2
linkedin.com,3,1
ecosia.org,1,1
relatedrepos.com,1,1
