referrer,views_total,views_unique
github.com,52,14
Google,50,27
addaxdatascience.com,36,8
Bing,18,7
chatgpt.com,14,3
forum.addaxai.com,6,2
wildlabs.net,6,1
search.brave.com,5,1
statics.teams.cdn.office.net,2,2
DuckDuckGo,2,1
