referrer,views_total,views_unique
github.com,115,20
Google,105,22
addaxdatascience.com,55,16
web.telegram.org,13,4
yandex.ru,8,1
com.google.android.gm,5,2
wildlabs.net,3,3
chatgpt.com,2,1
gist.github.com,1,1
huggingface.co,1,1
