referrer,views_total,views_unique
github.com,108,13
Google,93,32
addaxdatascience.com,50,20
Bing,24,11
forum.addaxai.com,8,3
wildlabs.net,4,3
chatgpt.com,2,2
wadas.it,1,1
yandex.ru,1,1
zenodo.org,1,1
