referrer,views_total,views_unique
addaxdatascience.com,54,13
Google,40,27
github.com,30,13
Bing,16,7
forum.addaxai.com,10,5
wildlabs.net,8,1
cn.bing.com,6,1
pub.towardsai.net,5,1
nl.search.yahoo.com,5,1
chatgpt.com,4,4
