referrer,views_total,views_unique
Google,126,37
github.com,59,11
addaxdatascience.com,31,10
Bing,9,5
facebook.com,3,3
m365.cloud.microsoft,3,2
chatgpt.com,3,2
cn.bing.com,3,1
slunecnice.cz,3,1
huggingface.co,1,1
