referrer,views_total,views_unique
github.com,141,23
Google,137,37
forum.addaxai.com,39,8
addaxdatascience.com,31,11
yandex.ru,29,2
towardsai.net,10,1
DuckDuckGo,8,3
Bing,6,4
softpedia.com,5,3
ukc-excel.officeapps.live.com,4,1
