url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,111,73
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,59,39
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,23,17
/PetervanLunteren/AddaxAI/releases,18,14
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,16,13
/PetervanLunteren/AddaxAI/issues,14,11
/PetervanLunteren/AddaxAI/blob/main/markdown/quick-test.md,11,7
/PetervanLunteren/AddaxAI/blob/main/model_info/model_info_v5.json,11,4
/PetervanLunteren/AddaxAI/issues/92,11,1
/PetervanLunteren/AddaxAI/tree/main/install_files,10,7
