referrer,views_total,views_unique
Google,148,39
addaxdatascience.com,88,25
github.com,65,23
chatgpt.com,7,2
Bing,7,2
gemini.google.com,6,3
wildlabs.net,5,2
yandex.ru,2,2
cn.bing.com,2,2
wadas.it,1,1
