referrer,views_total,views_unique
Google,43,23
addaxdatascience.com,42,11
github.com,31,14
Bing,14,5
statics.teams.cdn.office.net,11,2
forum.addaxai.com,9,5
wildlabs.net,8,1
nl.search.yahoo.com,5,1
dzen.ru,4,2
ya.ru,4,2
