referrer,views_total,views_unique
github.com,184,27
Google,60,32
addaxdatascience.com,40,16
web.telegram.org,14,5
yandex.ru,14,2
Bing,13,6
mail.google.com,5,1
towardsai.net,4,1
wildlabs.net,3,3
pub.towardsai.net,3,2
