url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,100,67
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,37,29
/PetervanLunteren/AddaxAI/tree/main,36,14
/PetervanLunteren/AddaxAI/actions,35,3
/PetervanLunteren/AddaxAI/issues/80,30,1
/PetervanLunteren/AddaxAI/issues/92,30,1
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,28,13
/PetervanLunteren/AddaxAI/actions/workflows/build-macos-release.yml,26,1
/PetervanLunteren/addaxai,25,1
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,21,15
