url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,132,74
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,45,30
/PetervanLunteren/AddaxAI/issues,29,18
/PetervanLunteren/AddaxAI/blob/main/classification_utils/model_types/deepfaune/classify_detections.py,24,8
/PetervanLunteren/AddaxAI/tree/main,21,16
/PetervanLunteren/AddaxAI/issues/80,21,2
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,20,13
/PetervanLunteren/AddaxAI/blob/main/README.md,18,17
/PetervanLunteren/AddaxAI/blob/main/markdown/MEWC_integration.md,17,7
/PetervanLunteren/AddaxAI/tree/main/classification_utils,15,12
