referrer,views_total,views_unique
Google,93,29
github.com,57,16
addaxdatascience.com,50,10
DuckDuckGo,30,1
forum.addaxai.com,19,4
chatgpt.com,14,4
Bing,13,4
ecosia.org,12,2
search.brave.com,12,1
yandex.ru,7,1
