referrer,views_total,views_unique
github.com,73,12
Google,68,24
addaxdatascience.com,31,12
DuckDuckGo,16,2
Bing,11,7
perplexity.ai,5,1
forum.addaxai.com,3,3
chatgpt.com,2,1
Baidu,1,1
linkedin.com,1,1
