referrer,views_total,views_unique
Google,120,32
addaxdatascience.com,67,12
github.com,62,13
forum.addaxai.com,20,3
chatgpt.com,15,1
DuckDuckGo,14,5
m365.cloud.microsoft,13,5
Bing,12,3
search.brave.com,8,1
cn.bing.com,3,1
