referrer,views_total,views_unique
Google,211,43
github.com,69,11
addaxdatascience.com,68,19
Bing,15,4
chatgpt.com,11,5
forum.addaxai.com,5,3
statics.teams.cdn.office.net,3,3
wildlabs.net,3,3
search.brave.com,3,2
healthycountryai.org,3,1
