referrer,views_total,views_unique
Google,118,30
addaxdatascience.com,87,19
github.com,57,18
gemini.google.com,34,4
support.google.com,18,9
DuckDuckGo,17,1
yandex.ru,13,1
towardsai.net,7,2
Bing,5,5
wildlabs.net,5,5
