url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,118,56
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,42,29
/PetervanLunteren/AddaxAI/issues,34,17
/PetervanLunteren/AddaxAI/issues/80,30,1
/PetervanLunteren/AddaxAI/tree/main,28,11
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,21,13
/PetervanLunteren/AddaxAI/pulls,20,8
/PetervanLunteren/AddaxAI/tree/main/model_info,18,10
/PetervanLunteren/AddaxAI/tree/main/classification_utils,17,11
/PetervanLunteren/AddaxAI/tree/main/install_files,13,8
