url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,136,80
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,97,64
/PetervanLunteren/AddaxAI/tree/main,62,12
/PetervanLunteren/AddaxAI/releases,46,27
/PetervanLunteren/AddaxAI/tree/main/install_files,34,13
/PetervanLunteren/AddaxAI/tree/main/install_files/windows,28,10
/PetervanLunteren/AddaxAI/tree/main/classification_utils,25,9
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,24,17
/PetervanLunteren/AddaxAI/issues,22,19
/PetervanLunteren/AddaxAI/issues/92,22,3
