url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,129,79
/PetervanLunteren/AddaxAI/tree/main,34,26
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,32,25
/PetervanLunteren/AddaxAI/issues/80,29,4
/PetervanLunteren/addaxai,24,3
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,23,14
/PetervanLunteren/AddaxAI/issues,19,11
/PetervanLunteren/AddaxAI/releases,17,11
/PetervanLunteren/AddaxAI/tree/main/classification_utils,17,8
/PetervanLunteren/AddaxAI/issues/56,16,15
