referrer,views_total,views_unique
Google,139,43
github.com,54,15
addaxdatascience.com,35,10
Bing,29,5
statics.teams.cdn.office.net,8,2
wildlabs.net,8,2
towardsai.net,6,1
forum.addaxai.com,5,4
search.brave.com,5,1
opensustain.tech,4,1
