url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,89,61
/PetervanLunteren/AddaxAI/issues/92,30,2
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,28,20
/PetervanLunteren/addaxai,26,3
/PetervanLunteren/AddaxAI/issues,20,12
/PetervanLunteren/AddaxAI/releases,16,12
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,13,8
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,13,8
/PetervanLunteren/AddaxAI/tree/main/.github,8,7
/PetervanLunteren/AddaxAI/tree/main/classification_utils,8,5
