referrer,views_total,views_unique
github.com,176,24
Google,113,30
addaxdatascience.com,45,14
web.telegram.org,14,5
Bing,13,6
towardsai.net,5,2
mail.google.com,5,1
wildlabs.net,4,4
yandex.ru,4,2
pub.towardsai.net,3,2
