referrer,views_total,views_unique
Google,75,26
addaxdatascience.com,51,12
github.com,31,15
Bing,14,6
forum.addaxai.com,11,6
wildlabs.net,8,1
cn.bing.com,6,1
pub.towardsai.net,5,1
nl.search.yahoo.com,5,1
ya.ru,4,2
