referrer,views_total,views_unique
Google,54,25
github.com,29,10
addaxdatascience.com,19,9
statics.teams.cdn.office.net,11,2
forum.addaxai.com,8,7
wildlabs.net,8,2
nl.search.yahoo.com,5,1
mail.ru,4,2
claude.ai,3,2
Bing,3,2
