referrer,views_total,views_unique
Google,150,41
github.com,135,23
forum.addaxai.com,41,9
addaxdatascience.com,30,11
yandex.ru,29,2
chatgpt.com,16,2
towardsai.net,10,1
DuckDuckGo,9,4
search.brave.com,8,1
Bing,6,4
