url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,115,66
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,27,19
/PetervanLunteren/AddaxAI/issues,25,14
/PetervanLunteren/AddaxAI/releases,25,9
/PetervanLunteren/addaxai,23,2
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,19,12
/PetervanLunteren/AddaxAI/issues/80,19,3
/PetervanLunteren/AddaxAI/tree/taxonomic-fallback/classification_utils/model_types,17,1
/PetervanLunteren/AddaxAI/commits/main,15,2
/PetervanLunteren/AddaxAI/actions,14,3
