url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,75,49
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,30,21
/PetervanLunteren/addaxai,30,3
/PetervanLunteren/AddaxAI/issues/92,21,6
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,18,12
/PetervanLunteren/AddaxAI/issues,15,5
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,14,12
/PetervanLunteren/AddaxAI/tree/main/model_info,11,7
/PetervanLunteren/AddaxAI/pulls,11,4
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,9,5
