referrer,views_total,views_unique
Google,113,26
addaxdatascience.com,93,20
github.com,48,13
gemini.google.com,20,3
support.google.com,18,9
DuckDuckGo,17,1
yandex.ru,13,1
Bing,6,5
wildlabs.net,5,5
mail.google.com,5,1
