url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,100,72
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,35,25
/PetervanLunteren/addaxai,25,3
/PetervanLunteren/AddaxAI/issues/92,23,6
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,16,14
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,15,10
/PetervanLunteren/AddaxAI/releases,15,6
/PetervanLunteren/AddaxAI/blob/main/model_info/model_info_v5.json,12,7
/PetervanLunteren/AddaxAI/tree/main,11,8
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,11,7
