url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,128,78
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,38,25
/PetervanLunteren/AddaxAI/issues/80,32,4
/PetervanLunteren/AddaxAI/tree/main,26,18
/PetervanLunteren/addaxai,24,3
/PetervanLunteren/AddaxAI/issues/56,23,21
/PetervanLunteren/AddaxAI/issues,23,12
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,21,13
/PetervanLunteren/AddaxAI/tree/main/classification_utils,18,10
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,17,12
