url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,135,79
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,45,30
/PetervanLunteren/AddaxAI/issues,27,14
/PetervanLunteren/AddaxAI/actions,27,6
/PetervanLunteren/AddaxAI/tree/main,24,15
/PetervanLunteren/AddaxAI/blob/main/classification_utils/model_types/deepfaune/classify_detections.py,22,7
/PetervanLunteren/AddaxAI/blob/main/EcoAssist_GUI.py,22,1
/PetervanLunteren/AddaxAI/issues/80,20,3
/PetervanLunteren/AddaxAI/blob/main/README.md,19,18
/PetervanLunteren/AddaxAI/blob/main/markdown/MEWC_integration.md,18,8
