url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,112,74
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,59,39
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,23,17
/PetervanLunteren/AddaxAI/releases,19,15
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,14,12
/PetervanLunteren/AddaxAI/issues,14,11
/PetervanLunteren/AddaxAI/tree/main/install_files,13,9
/PetervanLunteren/AddaxAI/blob/main/model_info/model_info_v5.json,11,4
/PetervanLunteren/AddaxAI/issues/92,11,1
/PetervanLunteren/AddaxAI/blob/main/markdown/quick-test.md,10,7
