referrer,views_total,views_unique
Google,110,33
github.com,51,11
addaxdatascience.com,32,11
forum.addaxai.com,15,1
Bing,7,3
facebook.com,3,3
chatgpt.com,3,2
cn.bing.com,3,1
slunecnice.cz,3,1
m365.cloud.microsoft,1,1
