referrer,views_total,views_unique
Google,118,33
github.com,92,14
addaxdatascience.com,64,22
Bing,22,9
chatgpt.com,8,4
forum.addaxai.com,8,3
wildlabs.net,5,3
statics.teams.cdn.office.net,2,2
DuckDuckGo,1,1
yandex.ru,1,1
