referrer,views_total,views_unique
Google,154,42
github.com,134,22
forum.addaxai.com,41,9
addaxdatascience.com,32,12
yandex.ru,29,2
towardsai.net,10,1
DuckDuckGo,9,4
search.brave.com,8,1
Bing,6,4
ukc-excel.officeapps.live.com,4,1
