referrer,views_total,views_unique
Google,124,31
github.com,113,17
addaxdatascience.com,48,9
DuckDuckGo,15,6
chatgpt.com,15,1
forum.addaxai.com,13,4
m365.cloud.microsoft,12,5
search.brave.com,8,1
Bing,7,3
statics.teams.cdn.office.net,2,2
