referrer,views_total,views_unique
Google,115,31
github.com,100,13
addaxdatascience.com,70,13
forum.addaxai.com,20,3
Bing,15,4
chatgpt.com,15,1
DuckDuckGo,14,5
m365.cloud.microsoft,13,5
search.brave.com,8,1
cn.bing.com,4,2
