url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,107,53
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,38,24
/PetervanLunteren/AddaxAI/pulls,34,8
/PetervanLunteren/AddaxAI/tree/main,28,8
/PetervanLunteren/AddaxAI/issues,26,12
/PetervanLunteren/AddaxAI/issues/80,19,1
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,18,10
/PetervanLunteren/AddaxAI/tree/main/install_files,17,9
/PetervanLunteren/AddaxAI/tree/main/classification_utils,13,6
/PetervanLunteren/AddaxAI/tree/main/model_info,12,7
