referrer,views_total,views_unique
Google,178,48
github.com,81,15
Bing,36,5
addaxdatascience.com,20,9
statics.teams.cdn.office.net,9,3
wildlabs.net,8,2
towardsai.net,7,2
forum.addaxai.com,6,5
opensustain.tech,4,1
search.brave.com,3,2
