referrer,views_total,views_unique
addaxdatascience.com,43,9
Google,38,24
github.com,28,14
Bing,16,7
forum.addaxai.com,11,6
statics.teams.cdn.office.net,11,2
wildlabs.net,8,1
cn.bing.com,6,1
pub.towardsai.net,5,1
nl.search.yahoo.com,5,1
