url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,158,78
/PetervanLunteren/AddaxAI/actions,107,2
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,57,29
/PetervanLunteren/addaxai,43,1
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,35,15
/PetervanLunteren/AddaxAI/tree/main,33,16
/PetervanLunteren/AddaxAI/actions/workflows/build-windows-release.yml,32,1
/PetervanLunteren/AddaxAI/tree/env-download-runtime/.github/workflows,32,1
/PetervanLunteren/AddaxAI/blob/main/.github/workflows/build-macos-release.yml,26,3
/PetervanLunteren/AddaxAI/actions/workflows/build-macos-release.yml,23,1
