referrer,views_total,views_unique
Google,82,26
addaxdatascience.com,37,19
github.com,21,13
forum.addaxai.com,17,8
statics.teams.cdn.office.net,6,2
jules.google.com,5,1
Bing,3,3
ya.ru,3,2
pub.towardsai.net,2,2
aisearch.sogou.com,2,1
