referrer,views_total,views_unique
addaxdatascience.com,84,16
Google,62,31
github.com,56,9
copilot.microsoft.com,42,1
Bing,29,12
forum.addaxai.com,21,10
perplexity.ai,9,5
wildlabs.net,6,3
search.brave.com,6,1
DuckDuckGo,5,2
